model,dataset,query,l1_category,has_color,has_material,has_style,n_positives,ap10
BaseSigLIP,polyvore,Bath Accessories,other,False,False,False,2,0.45
BaseSigLIP,polyvore,Nail Polish,beauty,False,False,False,22,0.7071031746031746
BaseSigLIP,polyvore,Gift Sets & Kits,other,False,False,False,2,0.39285714285714285
BaseSigLIP,polyvore,Blouses,tops,False,False,False,62,0.5025
BaseSigLIP,polyvore,One Piece Swimsuits,swimwear,False,False,False,2,1.0
BaseSigLIP,polyvore,False Eyelashes,other,False,False,False,4,0.6458333333333333
BaseSigLIP,polyvore,Shoes,shoes,False,False,False,19,0.0
BaseSigLIP,polyvore,Clothing,other,False,False,False,39,0.02
BaseSigLIP,polyvore,Sweaters,tops,False,False,False,80,0.8788888888888889
BaseSigLIP,polyvore,Leggings,bottoms,False,False,False,21,0.6732142857142857
BaseSigLIP,polyvore,Bras,intimates,False,False,False,5,0.8261904761904761
BaseSigLIP,polyvore,Mid Calf Boots,shoes,False,False,False,7,0.06746031746031746
BaseSigLIP,polyvore,Mini Skirts,bottoms,False,False,True,28,0.3708333333333333
BaseSigLIP,polyvore,Eyewear,accessories,False,False,False,2,0.125
BaseSigLIP,polyvore,Ankle Booties,shoes,False,False,False,111,1.0
BaseSigLIP,polyvore,Shoulder Bags,bags,False,False,False,75,0.49309523809523814
BaseSigLIP,polyvore,Boyfriend Jeans,bottoms,False,False,False,11,0.5563095238095238
BaseSigLIP,polyvore,Sunglasses,accessories,False,False,False,44,0.8154365079365078
BaseSigLIP,polyvore,Serveware,home,False,False,False,5,0.7333333333333333
BaseSigLIP,polyvore,Bags & Cases,bags,False,False,False,2,0.0
BaseSigLIP,polyvore,T-Shirts,tops,False,False,False,50,0.7004365079365078
BaseSigLIP,KAGL,Jeans,bottoms,False,False,False,104,1.0
BaseSigLIP,KAGL,Sports Shoes,shoes,False,False,False,139,0.23194444444444445
BaseSigLIP,KAGL,Shoe Accessories,shoes,False,False,False,7,0.7142857142857143
BaseSigLIP,KAGL,Dupatta,accessories,False,False,False,6,1.0
BaseSigLIP,KAGL,Hat,accessories,False,False,False,2,0.0
BaseSigLIP,KAGL,Free Gifts,other,False,False,False,2,0.0
BaseSigLIP,KAGL,Messenger Bag,bags,False,False,False,2,0.5
BaseSigLIP,KAGL,Skirts,bottoms,False,False,False,17,0.691547619047619
BaseSigLIP,KAGL,Tops,tops,False,False,False,142,0.4796428571428571
BaseSigLIP,KAGL,Capris,bottoms,False,False,False,8,0.0875
BaseSigLIP,KAGL,Handbags,bags,False,False,False,67,1.0
BaseSigLIP,KAGL,Socks,accessories,False,False,False,27,1.0
BaseSigLIP,KAGL,Caps,accessories,False,False,False,16,1.0
BaseSigLIP,KAGL,Shorts,bottoms,False,False,False,44,1.0
BaseSigLIP,KAGL,Sweatshirts,tops,False,False,False,30,0.6366666666666667
BaseSigLIP,KAGL,Laptop Bag,bags,False,False,False,3,0.2222222222222222
BaseSigLIP,KAGL,Churidar,bottoms,False,False,False,2,0.0
BaseSigLIP,KAGL,Tunics,tops,False,False,False,7,0.0
BaseSigLIP,KAGL,Kurta Sets,dresses,False,False,False,2,0.2111111111111111
BaseSigLIP,KAGL,Track Pants,bottoms,False,False,False,18,1.0
BaseSigLIP,KAGL,Dresses,dresses,False,False,False,14,0.2750793650793651
BaseSigLIP,KAGL,Flip Flops,shoes,False,False,False,63,0.7904365079365079
BaseSigLIP,KAGL,Wallets,bags,False,False,False,15,1.0
BaseSigLIP,KAGL,Belts,accessories,False,False,False,9,1.0
BaseSigLIP,KAGL,Flats,shoes,False,False,False,33,0.034722222222222224
BaseSigLIP,KAGL,Kurtis,dresses,False,False,False,34,0.0
BaseSigLIP,KAGL,Formal Shoes,shoes,False,False,True,108,1.0
BaseSigLIP,KAGL,Scarves,accessories,False,False,False,6,0.20555555555555557
BaseSigLIP,KAGL,Tracksuits,bottoms,False,False,False,2,1.0
BaseSigLIP,KAGL,Ties,accessories,False,False,False,16,1.0
BaseSigLIP,KAGL,Casual Shoes,shoes,False,False,True,259,1.0
BaseSigLIP,KAGL,Shirts,tops,False,False,False,513,1.0
BaseSigLIP,KAGL,Backpacks,bags,False,False,False,7,0.740702947845805
BaseSigLIP,KAGL,Tshirts,tops,False,False,False,627,0.8521031746031745
BaseSigLIP,KAGL,Jackets,outerwear,False,False,False,15,0.6377777777777778
BaseSigLIP,KAGL,Kurtas,dresses,False,False,False,200,1.0
BaseSigLIP,KAGL,Trousers,bottoms,False,False,False,57,1.0
BaseSigLIP,KAGL,Heels,shoes,False,False,False,63,0.8354365079365079
BaseSigLIP,KAGL,Sandals,shoes,False,False,False,76,0.14666666666666667
BaseSigLIP,KAGL,Leggings,bottoms,False,False,False,12,0.7071031746031746
BaseSigLIP,KAGL,Sweaters,tops,False,False,False,33,0.6842063492063492
BaseSigLIP,KAGL,Watches,accessories,False,False,False,184,1.0
BaseSigLIP,KAGL,Stoles,accessories,False,False,False,3,0.26666666666666666
