model,dataset,query,l1_category,has_color,has_material,has_style,n_positives,ap10
FashionSigLIP,polyvore,Nail Polish,beauty,False,False,False,22,0.9
FashionSigLIP,polyvore,Gift Sets & Kits,other,False,False,False,2,0.6666666666666666
FashionSigLIP,polyvore,Blouses,tops,False,False,False,62,0.866388888888889
FashionSigLIP,polyvore,One Piece Swimsuits,swimwear,False,False,False,2,1.0
FashionSigLIP,polyvore,False Eyelashes,other,False,False,False,4,1.0
FashionSigLIP,polyvore,Shoes,shoes,False,False,False,19,0.025
FashionSigLIP,polyvore,Clothing,other,False,False,False,39,0.0
FashionSigLIP,polyvore,Sweaters,tops,False,False,False,80,0.866388888888889
FashionSigLIP,polyvore,Leggings,bottoms,False,False,False,21,0.6361111111111111
FashionSigLIP,polyvore,Bras,intimates,False,False,False,5,1.0
FashionSigLIP,polyvore,Mid Calf Boots,shoes,False,False,False,7,0.18027210884353742
FashionSigLIP,polyvore,Mini Skirts,bottoms,False,False,True,28,0.3113095238095238
FashionSigLIP,polyvore,Eyewear,accessories,False,False,False,2,0.07142857142857142
FashionSigLIP,polyvore,Ankle Booties,shoes,False,False,False,111,0.89
FashionSigLIP,polyvore,Shoulder Bags,bags,False,False,False,75,0.8521031746031745
FashionSigLIP,polyvore,Boyfriend Jeans,bottoms,False,False,False,11,0.6080952380952381
FashionSigLIP,polyvore,Sunglasses,accessories,False,False,False,44,0.5625396825396825
FashionSigLIP,polyvore,Serveware,home,False,False,False,5,0.8333333333333333
FashionSigLIP,polyvore,Bags & Cases,bags,False,False,False,2,0.0
FashionSigLIP,polyvore,T-Shirts,tops,False,False,False,50,0.7071031746031746
FashionSigLIP,KAGL,Jeans,bottoms,False,False,False,104,1.0
FashionSigLIP,KAGL,Sports Shoes,shoes,False,False,False,139,0.3963095238095238
FashionSigLIP,KAGL,Shoe Accessories,shoes,False,False,False,7,0.7142857142857143
FashionSigLIP,KAGL,Dupatta,accessories,False,False,False,6,0.9150793650793649
FashionSigLIP,KAGL,Hat,accessories,False,False,False,2,0.0625
FashionSigLIP,KAGL,Free Gifts,other,False,False,False,2,0.0
FashionSigLIP,KAGL,Messenger Bag,bags,False,False,False,2,0.45
FashionSigLIP,KAGL,Skirts,bottoms,False,False,False,17,0.7532142857142856
FashionSigLIP,KAGL,Tops,tops,False,False,False,142,0.6777777777777778
FashionSigLIP,KAGL,Capris,bottoms,False,False,False,8,0.2375
FashionSigLIP,KAGL,Handbags,bags,False,False,False,67,1.0
FashionSigLIP,KAGL,Socks,accessories,False,False,False,27,1.0
FashionSigLIP,KAGL,Caps,accessories,False,False,False,16,1.0
FashionSigLIP,KAGL,Shorts,bottoms,False,False,False,44,1.0
FashionSigLIP,KAGL,Sweatshirts,tops,False,False,False,30,0.671111111111111
FashionSigLIP,KAGL,Laptop Bag,bags,False,False,False,3,0.6666666666666666
FashionSigLIP,KAGL,Churidar,bottoms,False,False,False,2,0.0
FashionSigLIP,KAGL,Tunics,tops,False,False,False,7,0.07936507936507937
FashionSigLIP,KAGL,Kurta Sets,dresses,False,False,False,2,1.0
FashionSigLIP,KAGL,Track Pants,bottoms,False,False,False,18,1.0
FashionSigLIP,KAGL,Dresses,dresses,False,False,False,14,0.08333333333333333
FashionSigLIP,KAGL,Flip Flops,shoes,False,False,False,63,0.736547619047619
FashionSigLIP,KAGL,Wallets,bags,False,False,False,15,1.0
FashionSigLIP,KAGL,Belts,accessories,False,False,False,9,1.0
FashionSigLIP,KAGL,Flats,shoes,False,False,False,33,0.075
FashionSigLIP,KAGL,Kurtis,dresses,False,False,False,34,0.0
FashionSigLIP,KAGL,Formal Shoes,shoes,False,False,True,108,1.0
FashionSigLIP,KAGL,Scarves,accessories,False,False,False,6,0.016666666666666666
FashionSigLIP,KAGL,Tracksuits,bottoms,False,False,False,2,1.0
FashionSigLIP,KAGL,Ties,accessories,False,False,False,16,1.0
FashionSigLIP,KAGL,Casual Shoes,shoes,False,False,True,259,1.0
FashionSigLIP,KAGL,Shirts,tops,False,False,False,513,1.0
FashionSigLIP,KAGL,Backpacks,bags,False,False,False,7,0.9325396825396826
FashionSigLIP,KAGL,Tshirts,tops,False,False,False,627,1.0
FashionSigLIP,KAGL,Jackets,outerwear,False,False,False,15,0.3996428571428571
FashionSigLIP,KAGL,Kurtas,dresses,False,False,False,200,1.0
FashionSigLIP,KAGL,Trousers,bottoms,False,False,False,57,1.0
FashionSigLIP,KAGL,Heels,shoes,False,False,False,63,1.0
FashionSigLIP,KAGL,Sandals,shoes,False,False,False,76,0.042222222222222223
FashionSigLIP,KAGL,Leggings,bottoms,False,False,False,12,1.0
FashionSigLIP,KAGL,Sweaters,tops,False,False,False,33,1.0
FashionSigLIP,KAGL,Watches,accessories,False,False,False,184,1.0
FashionSigLIP,KAGL,Stoles,accessories,False,False,False,3,0.24206349206349206
